id,id_deputado,ano,descricao,categoria,valor
3468,394,2011,"Divulgação da atividade parlamentar.","",26200
3469,394,2011,"Emissão Bilhete Aéreo *","",5227.31
3470,394,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",12082.02
3471,394,2011,"Locação de veículos automotores ou fretamento de embarcações","",653.48
3472,394,2011,"Manutenção de escritório de apoio à atividade parlamentar","",7762.89
3473,394,2011,"Passagens Aéreas e fretamento de aeronaves","",23721.57
3474,394,2011,"Serviços Postais","",277.98
3475,394,2011,Telefonia,"",28091.78
3476,395,2011,"Combustíveis e lubrificantes.","",16334.65
3477,395,2011,"Consultorias, pesquisas e trabalhos técnicos.","",24000
3478,395,2011,"Divulgação da atividade parlamentar.","",108300
3479,395,2011,"Emissão Bilhete Aéreo *","",2248.59
3480,395,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",3380
3481,395,2011,"Serviços Postais","",806.09
3482,395,2011,Telefonia,"",14085.26
3483,396,2011,"Combustíveis e lubrificantes.","",2495
3484,396,2011,"Consultorias, pesquisas e trabalhos técnicos.","",2400
3485,396,2011,"Divulgação da atividade parlamentar.","",1200
3486,396,2011,"Fornecimento de alimentação do parlamentar","",30
3487,396,2011,"Manutenção de escritório de apoio à atividade parlamentar","",3483
3488,396,2011,"Serviços Postais","",83.64
3489,396,2011,Telefonia,"",7040.8
3490,397,2011,"Combustíveis e lubrificantes.","",22170
3491,397,2011,"Consultorias, pesquisas e trabalhos técnicos.","",6000
3492,397,2011,"Divulgação da atividade parlamentar.","",31500
3493,397,2011,"Emissão Bilhete Aéreo *","",743.44
3494,397,2011,"Locação de veículos automotores ou fretamento de embarcações","",43000
3495,397,2011,"Manutenção de escritório de apoio à atividade parlamentar","",15077.4
3496,397,2011,"Serviços Postais","",8101.12
3497,397,2011,Telefonia,"",20923.85
3498,398,2011,"Combustíveis e lubrificantes.","",10272.72
3499,398,2011,"Consultorias, pesquisas e trabalhos técnicos.","",16000
3500,398,2011,"Divulgação da atividade parlamentar.","",9140
3501,398,2011,"Emissão Bilhete Aéreo *","",2970.56
3502,398,2011,"Fornecimento de alimentação do parlamentar","",697.24
3503,398,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",185
3504,398,2011,"Locação de veículos automotores ou fretamento de embarcações","",65223
3505,398,2011,"Manutenção de escritório de apoio à atividade parlamentar","",4543.98
3506,398,2011,"Serviços Postais","",1625.8
3507,398,2011,Telefonia,"",3907.62
3508,399,2011,"Combustíveis e lubrificantes.","",26845.05
3509,399,2011,"Consultorias, pesquisas e trabalhos técnicos.","",4140
3510,399,2011,"Divulgação da atividade parlamentar.","",18013.22
3511,399,2011,"Emissão Bilhete Aéreo *","",1730.64
3512,399,2011,"Locação de veículos automotores ou fretamento de embarcações","",18100
3513,399,2011,"Manutenção de escritório de apoio à atividade parlamentar","",23585.58
3514,399,2011,"Passagens Aéreas e fretamento de aeronaves","",31480.11
3515,399,2011,"Serviço de segurança prestado por empresa especializada.","",1483.26
3516,399,2011,"Serviços Postais","",10069.14
3517,399,2011,Telefonia,"",34436.6
3518,400,2011,"Combustíveis e lubrificantes.","",26787.64
3519,400,2011,"Consultorias, pesquisas e trabalhos técnicos.","",38500
3520,400,2011,"Divulgação da atividade parlamentar.","",7500
3521,400,2011,"Emissão Bilhete Aéreo *","",1908.26
3522,400,2011,"Manutenção de escritório de apoio à atividade parlamentar","",11819.03
3523,400,2011,"Serviços Postais","",9780
3524,400,2011,Telefonia,"",15634.11
3525,401,2011,"Assinatura de publicações","",730
3526,401,2011,"Combustíveis e lubrificantes.","",22600.8
3527,401,2011,"Consultorias, pesquisas e trabalhos técnicos.","",70700
3528,401,2011,"Divulgação da atividade parlamentar.","",1400
3529,401,2011,"Emissão Bilhete Aéreo *","",2098.08
3530,401,2011,"Fornecimento de alimentação do parlamentar","",1523.58
3531,401,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",2783.45
3532,401,2011,"Locação de veículos automotores ou fretamento de embarcações","",2100
3533,401,2011,"Manutenção de escritório de apoio à atividade parlamentar","",6450.21
3534,401,2011,"Passagens Aéreas e fretamento de aeronaves","",8730
3535,401,2011,"Serviços Postais","",4428.03
3536,401,2011,Telefonia,"",18910.81
3537,402,2011,"Combustíveis e lubrificantes.","",18000
3538,402,2011,"Consultorias, pesquisas e trabalhos técnicos.","",30000
3539,402,2011,"Divulgação da atividade parlamentar.","",61490
3540,402,2011,"Fornecimento de alimentação do parlamentar","",1111.6
3541,402,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",346.09
3542,402,2011,"Locação de veículos automotores ou fretamento de embarcações","",23951.11
3543,402,2011,"Manutenção de escritório de apoio à atividade parlamentar","",4793.7
3544,402,2011,"Passagens Aéreas e fretamento de aeronaves","",13304.52
3545,402,2011,"Serviços Postais","",5598.53
3546,402,2011,Telefonia,"",7976.06
3547,403,2011,"Combustíveis e lubrificantes.","",4538.54
3548,403,2011,"Consultorias, pesquisas e trabalhos técnicos.","",18000
3549,403,2011,"Divulgação da atividade parlamentar.","",20210
3550,403,2011,"Emissão Bilhete Aéreo *","",7009.23
3551,403,2011,"Fornecimento de alimentação do parlamentar","",118
3552,403,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",7305.84
3553,403,2011,"Locação de veículos automotores ou fretamento de embarcações","",776
3554,403,2011,"Manutenção de escritório de apoio à atividade parlamentar","",6861.65
3555,403,2011,"Serviços Postais","",3320.1
3556,403,2011,Telefonia,"",22364.88
3557,404,2011,"Combustíveis e lubrificantes.","",13650.74
3558,404,2011,"Consultorias, pesquisas e trabalhos técnicos.","",1836
3559,404,2011,"Divulgação da atividade parlamentar.","",5300
3560,404,2011,"Emissão Bilhete Aéreo *","",6584.79
3561,404,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",1032.2
3562,404,2011,"Locação de veículos automotores ou fretamento de embarcações","",218.2
3563,404,2011,"Manutenção de escritório de apoio à atividade parlamentar","",11467.32
3564,404,2011,"Passagens Aéreas e fretamento de aeronaves","",492.12
3565,404,2011,"Serviços Postais","",13591.75
3566,404,2011,Telefonia,"",13209.52
3567,405,2011,Telefonia,"",3858.66
3568,406,2011,"Assinatura de publicações","",300
3569,406,2011,"Combustíveis e lubrificantes.","",15603.17
3570,406,2011,"Consultorias, pesquisas e trabalhos técnicos.","",6000
3571,406,2011,"Divulgação da atividade parlamentar.","",50800
3572,406,2011,"Emissão Bilhete Aéreo *","",2457.03
3573,406,2011,"Fornecimento de alimentação do parlamentar","",236.24
3574,406,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",3256
3575,406,2011,"Locação de veículos automotores ou fretamento de embarcações","",4400
3576,406,2011,"Manutenção de escritório de apoio à atividade parlamentar","",12115.75
3577,406,2011,"Passagens Aéreas e fretamento de aeronaves","",8190
3578,406,2011,"Serviços Postais","",2271.76
3579,406,2011,Telefonia,"",14942.68
3580,407,2011,"Assinatura de publicações","",162.1
3581,407,2011,"Combustíveis e lubrificantes.","",10015.64
3582,407,2011,"Emissão Bilhete Aéreo *","",948.04
3583,407,2011,"Fornecimento de alimentação do parlamentar","",669.88
3584,407,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",9406.85
3585,407,2011,"Locação de veículos automotores ou fretamento de embarcações","",3106.5
3586,407,2011,"Manutenção de escritório de apoio à atividade parlamentar","",35582.92
3587,407,2011,"Passagens Aéreas e fretamento de aeronaves","",9166.6
3588,407,2011,"Serviços Postais","",3251.32
3589,407,2011,Telefonia,"",18053.14
3590,408,2011,"Combustíveis e lubrificantes.","",19255.25
3591,408,2011,"Consultorias, pesquisas e trabalhos técnicos.","",62000
3592,408,2011,"Divulgação da atividade parlamentar.","",26500
3593,408,2011,"Fornecimento de alimentação do parlamentar","",1714.4
3594,408,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",991.45
3595,408,2011,"Locação de veículos automotores ou fretamento de embarcações","",15300
3596,408,2011,"Passagens Aéreas e fretamento de aeronaves","",2449.54
3597,408,2011,"Serviços Postais","",145.41
3598,408,2011,Telefonia,"",8146.32
3599,409,2011,"Assinatura de publicações","",1478
3600,409,2011,"Combustíveis e lubrificantes.","",21600
3601,409,2011,"Consultorias, pesquisas e trabalhos técnicos.","",10570
3602,409,2011,"Divulgação da atividade parlamentar.","",21679.31
3603,409,2011,"Emissão Bilhete Aéreo *","",730.91
3604,409,2011,"Fornecimento de alimentação do parlamentar","",3328.95
3605,409,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",40
3606,409,2011,"Locação de veículos automotores ou fretamento de embarcações","",25736
3607,409,2011,"Manutenção de escritório de apoio à atividade parlamentar","",16197.51
3608,409,2011,"Serviço de segurança prestado por empresa especializada.","",715.92
3609,409,2011,"Serviços Postais","",2480.47
3610,409,2011,Telefonia,"",22298.08
3611,410,2011,"Assinatura de publicações","",1218.8
3612,410,2011,"Combustíveis e lubrificantes.","",9253.67
3613,410,2011,"Consultorias, pesquisas e trabalhos técnicos.","",26420
3614,410,2011,"Divulgação da atividade parlamentar.","",5342.9
3615,410,2011,"Emissão Bilhete Aéreo *","",289.07
3616,410,2011,"Fornecimento de alimentação do parlamentar","",1343.91
3617,410,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",3157.48
3618,410,2011,"Locação de veículos automotores ou fretamento de embarcações","",122.5
3619,410,2011,"Manutenção de escritório de apoio à atividade parlamentar","",12844.62
3620,410,2011,"Passagens Aéreas e fretamento de aeronaves","",662.2
3621,410,2011,"Serviços Postais","",5015.09
3622,410,2011,Telefonia,"",12696.91
3623,411,2011,"Combustíveis e lubrificantes.","",3764.41
3624,411,2011,"Divulgação da atividade parlamentar.","",59
3625,411,2011,"Emissão Bilhete Aéreo *","",848.44
3626,411,2011,"Fornecimento de alimentação do parlamentar","",511.17
3627,411,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",391.95
3628,411,2011,"Locação de veículos automotores ou fretamento de embarcações","",254.65
3629,411,2011,"Manutenção de escritório de apoio à atividade parlamentar","",45481.6
3630,411,2011,"Serviço de segurança prestado por empresa especializada.","",16170.94
3631,411,2011,"Serviços Postais","",2011.69
3632,411,2011,Telefonia,"",17332.03
3633,413,2011,"Combustíveis e lubrificantes.","",22912.03
3634,413,2011,"Consultorias, pesquisas e trabalhos técnicos.","",2300
3635,413,2011,"Divulgação da atividade parlamentar.","",15000
3636,413,2011,"Emissão Bilhete Aéreo *","",689.47
3637,413,2011,"Fornecimento de alimentação do parlamentar","",380.17
3638,413,2011,"Locação de veículos automotores ou fretamento de embarcações","",110.8
3639,413,2011,"Manutenção de escritório de apoio à atividade parlamentar","",11533.08
3640,413,2011,"Serviços Postais","",12209.78
3641,413,2011,Telefonia,"",24340.64
3642,414,2011,"Assinatura de publicações","",108.34
3643,414,2011,"Combustíveis e lubrificantes.","",16106.11
3644,414,2011,"Emissão Bilhete Aéreo *","",419.07
3645,414,2011,"Fornecimento de alimentação do parlamentar","",3497.88
3646,414,2011,"Manutenção de escritório de apoio à atividade parlamentar","",94.25
3647,414,2011,"Passagens Aéreas e fretamento de aeronaves","",17450
3648,414,2011,"Serviços Postais","",4665.82
3649,414,2011,Telefonia,"",9368.55
3650,415,2011,"Combustíveis e lubrificantes.","",22450
3651,415,2011,"Divulgação da atividade parlamentar.","",50000
3652,415,2011,"Emissão Bilhete Aéreo *","",6320.45
3653,415,2011,"Fornecimento de alimentação do parlamentar","",2638.85
3654,415,2011,"Manutenção de escritório de apoio à atividade parlamentar","",6028.42
3655,415,2011,"Serviços Postais","",673.69
3656,415,2011,Telefonia,"",16679.43
3657,416,2011,"Combustíveis e lubrificantes.","",11981.08
3658,416,2011,"Consultorias, pesquisas e trabalhos técnicos.","",28600
3659,416,2011,"Divulgação da atividade parlamentar.","",22270
3660,416,2011,"Emissão Bilhete Aéreo *","",6003.56
3661,416,2011,"Fornecimento de alimentação do parlamentar","",1871.97
3662,416,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",1733.84
3663,416,2011,"Locação de veículos automotores ou fretamento de embarcações","",13272.44
3664,416,2011,"Manutenção de escritório de apoio à atividade parlamentar","",23580.02
3665,416,2011,"Passagens Aéreas e fretamento de aeronaves","",1367.81
3666,416,2011,"Serviços Postais","",1153.75
3667,416,2011,Telefonia,"",8047.82
3668,417,2011,"Combustíveis e lubrificantes.","",3800.25
3669,417,2011,"Divulgação da atividade parlamentar.","",27529.5
3670,417,2011,"Emissão Bilhete Aéreo *","",715.66
3671,417,2011,"Fornecimento de alimentação do parlamentar","",6353.07
3672,417,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",603
3673,417,2011,"Locação de veículos automotores ou fretamento de embarcações","",9910.65
3674,417,2011,"Manutenção de escritório de apoio à atividade parlamentar","",6750.66
3675,417,2011,"Passagens Aéreas e fretamento de aeronaves","",757.66
3676,417,2011,"Serviços Postais","",1040.91
3677,417,2011,Telefonia,"",4167.29
3678,418,2011,"Combustíveis e lubrificantes.","",5878.96
3679,418,2011,"Consultorias, pesquisas e trabalhos técnicos.","",7000
3680,418,2011,"Divulgação da atividade parlamentar.","",41960
3681,418,2011,"Emissão Bilhete Aéreo *","",637.24
3682,418,2011,"Locação de veículos automotores ou fretamento de embarcações","",14750
3683,418,2011,"Manutenção de escritório de apoio à atividade parlamentar","",11908.73
3684,418,2011,"Serviço de segurança prestado por empresa especializada.","",237
3685,418,2011,"Serviços Postais","",4925.13
3686,418,2011,Telefonia,"",10503.34
3687,419,2011,"Combustíveis e lubrificantes.","",17848.02
3688,419,2011,"Consultorias, pesquisas e trabalhos técnicos.","",56900
3689,419,2011,"Emissão Bilhete Aéreo *","",1709.62
3690,419,2011,"Fornecimento de alimentação do parlamentar","",459.62
3691,419,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",1355.63
3692,419,2011,"Locação de veículos automotores ou fretamento de embarcações","",20000
3693,419,2011,"Manutenção de escritório de apoio à atividade parlamentar","",1964.75
3694,419,2011,"Passagens Aéreas e fretamento de aeronaves","",1632.92
3695,419,2011,"Serviços Postais","",5253.97
3696,419,2011,Telefonia,"",4808.78
3697,420,2011,"Combustíveis e lubrificantes.","",12956.78
3698,420,2011,"Consultorias, pesquisas e trabalhos técnicos.","",2474
3699,420,2011,"Emissão Bilhete Aéreo *","",4618.9
3700,420,2011,"Fornecimento de alimentação do parlamentar","",1559.41
3701,420,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",913.96
3702,420,2011,"Locação de veículos automotores ou fretamento de embarcações","",14286.9
3703,420,2011,"Manutenção de escritório de apoio à atividade parlamentar","",7530.2
3704,420,2011,"Serviços Postais","",15568.53
3705,420,2011,Telefonia,"",27506.38
3706,421,2011,"Combustíveis e lubrificantes.","",10602.83
3707,421,2011,"Divulgação da atividade parlamentar.","",34375
3708,421,2011,"Emissão Bilhete Aéreo *","",1437.11
3709,421,2011,"Fornecimento de alimentação do parlamentar","",776.7
3710,421,2011,"Locação de veículos automotores ou fretamento de embarcações","",22000
3711,421,2011,"Manutenção de escritório de apoio à atividade parlamentar","",30622.98
3712,421,2011,"Serviços Postais","",937.37
3713,421,2011,Telefonia,"",22275.17
3714,422,2011,"Combustíveis e lubrificantes.","",18567.71
3715,422,2011,"Consultorias, pesquisas e trabalhos técnicos.","",38400
3716,422,2011,"Divulgação da atividade parlamentar.","",5000
3717,422,2011,"Emissão Bilhete Aéreo *","",8369.94
3718,422,2011,"Locação de veículos automotores ou fretamento de embarcações","",52000
3719,422,2011,"Manutenção de escritório de apoio à atividade parlamentar","",11619.78
3720,422,2011,"Passagens Aéreas e fretamento de aeronaves","",540
3721,422,2011,"Serviços Postais","",1406.55
3722,422,2011,Telefonia,"",7352.42
3723,423,2011,"Assinatura de publicações","",210
3724,423,2011,"Combustíveis e lubrificantes.","",6773.55
3725,423,2011,"Consultorias, pesquisas e trabalhos técnicos.","",15000
3726,423,2011,"Divulgação da atividade parlamentar.","",20130
3727,423,2011,"Emissão Bilhete Aéreo *","",708.62
3728,423,2011,"Locação de veículos automotores ou fretamento de embarcações","",27500
3729,423,2011,"Manutenção de escritório de apoio à atividade parlamentar","",1786.5
3730,423,2011,"Serviços Postais","",15241.1
3731,423,2011,Telefonia,"",11455.73
3732,424,2011,"Assinatura de publicações","",150
3733,424,2011,"Combustíveis e lubrificantes.","",19830.24
3734,424,2011,"Consultorias, pesquisas e trabalhos técnicos.","",45000
3735,424,2011,"Divulgação da atividade parlamentar.","",12240
3736,424,2011,"Emissão Bilhete Aéreo *","",6999.33
3737,424,2011,"Fornecimento de alimentação do parlamentar","",11469.33
3738,424,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",4805.91
3739,424,2011,"Locação de veículos automotores ou fretamento de embarcações","",14013
3740,424,2011,"Manutenção de escritório de apoio à atividade parlamentar","",2021.94
3741,424,2011,"Serviços Postais","",4245.22
3742,424,2011,Telefonia,"",8922.7
3743,426,2011,"Combustíveis e lubrificantes.","",3383.03
3744,426,2011,"Divulgação da atividade parlamentar.","",5000
3745,426,2011,"Emissão Bilhete Aéreo *","",3079.56
3746,426,2011,"Fornecimento de alimentação do parlamentar","",2965.04
3747,426,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",2980.94
3748,426,2011,"Locação de veículos automotores ou fretamento de embarcações","",235
3749,426,2011,"Manutenção de escritório de apoio à atividade parlamentar","",13347.75
3750,426,2011,"Passagens Aéreas e fretamento de aeronaves","",2555.8
3751,426,2011,"Serviços Postais","",324.72
3752,426,2011,Telefonia,"",8730.55
3753,427,2011,"Combustíveis e lubrificantes.","",16553.41
3754,427,2011,"Divulgação da atividade parlamentar.","",23250
3755,427,2011,"Emissão Bilhete Aéreo *","",3656.39
3756,427,2011,"Fornecimento de alimentação do parlamentar","",165
3757,427,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",320.25
3758,427,2011,"Locação de veículos automotores ou fretamento de embarcações","",27000
3759,427,2011,"Manutenção de escritório de apoio à atividade parlamentar","",16432.3
3760,427,2011,"Passagens Aéreas e fretamento de aeronaves","",1184.42
3761,427,2011,"Serviço de segurança prestado por empresa especializada.","",390
3762,427,2011,"Serviços Postais","",2985.61
3763,427,2011,Telefonia,"",9293.71
3764,428,2011,"Assinatura de publicações","",500
3765,428,2011,"Combustíveis e lubrificantes.","",20732.12
3766,428,2011,"Consultorias, pesquisas e trabalhos técnicos.","",6935
3767,428,2011,"Divulgação da atividade parlamentar.","",14200
3768,428,2011,"Emissão Bilhete Aéreo *","",4064.83
3769,428,2011,"Fornecimento de alimentação do parlamentar","",5118.94
3770,428,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",2775.97
3771,428,2011,"Locação de veículos automotores ou fretamento de embarcações","",8529.04
3772,428,2011,"Manutenção de escritório de apoio à atividade parlamentar","",2205.06
3773,428,2011,"Passagens Aéreas e fretamento de aeronaves","",218.62
3774,428,2011,"Serviço de segurança prestado por empresa especializada.","",160
3775,428,2011,"Serviços Postais","",3423.14
3776,428,2011,Telefonia,"",11459.76
3777,429,2011,"Assinatura de publicações","",440
3778,429,2011,"Combustíveis e lubrificantes.","",12203.83
3779,429,2011,"Locação de veículos automotores ou fretamento de embarcações","",36000
3780,429,2011,"Manutenção de escritório de apoio à atividade parlamentar","",23089.73
3781,429,2011,"Passagens Aéreas e fretamento de aeronaves","",19601
3782,429,2011,"Serviço de segurança prestado por empresa especializada.","",954.22
3783,429,2011,"Serviços Postais","",3335.95
3784,429,2011,Telefonia,"",23944.32
3785,430,2011,"Combustíveis e lubrificantes.","",6796.58
3786,430,2011,"Divulgação da atividade parlamentar.","",35725
3787,430,2011,"Fornecimento de alimentação do parlamentar","",615.5
3788,430,2011,"Locação de veículos automotores ou fretamento de embarcações","",1950
3789,430,2011,"Manutenção de escritório de apoio à atividade parlamentar","",533.03
3790,430,2011,"Serviços Postais","",157.1
3791,430,2011,Telefonia,"",6480.18
3792,431,2011,"Combustíveis e lubrificantes.","",4977.22
3793,431,2011,"Divulgação da atividade parlamentar.","",35665
3794,431,2011,"Fornecimento de alimentação do parlamentar","",906.54
3795,431,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",148.79
3796,431,2011,"Locação de veículos automotores ou fretamento de embarcações","",1645.4
3797,431,2011,"Manutenção de escritório de apoio à atividade parlamentar","",6028.15
3798,431,2011,"Passagens Aéreas e fretamento de aeronaves","",1484.64
3799,431,2011,"Serviços Postais","",401.67
3800,431,2011,Telefonia,"",3640.93
3801,432,2011,"Assinatura de publicações","",1188
3802,432,2011,"Combustíveis e lubrificantes.","",9340.66
3803,432,2011,"Consultorias, pesquisas e trabalhos técnicos.","",10500
3804,432,2011,"Divulgação da atividade parlamentar.","",51481.51
3805,432,2011,"Emissão Bilhete Aéreo *","",2659.7
3806,432,2011,"Fornecimento de alimentação do parlamentar","",2327.56
3807,432,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",504.75
3808,432,2011,"Locação de veículos automotores ou fretamento de embarcações","",125.8
3809,432,2011,"Manutenção de escritório de apoio à atividade parlamentar","",11180.41
3810,432,2011,"Passagens Aéreas e fretamento de aeronaves","",730.22
3811,432,2011,"Serviços Postais","",1338.85
3812,432,2011,Telefonia,"",13231.03
3813,433,2011,"Combustíveis e lubrificantes.","",10970.46
3814,433,2011,"Divulgação da atividade parlamentar.","",18412
3815,433,2011,"Emissão Bilhete Aéreo *","",1321.67
3816,433,2011,"Fornecimento de alimentação do parlamentar","",1013.04
3817,433,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",232
3818,433,2011,"Locação de veículos automotores ou fretamento de embarcações","",7403.7
3819,433,2011,"Manutenção de escritório de apoio à atividade parlamentar","",1046.13
3820,433,2011,"Passagens Aéreas e fretamento de aeronaves","",3527.84
3821,433,2011,"Serviços Postais","",2246.55
3822,433,2011,Telefonia,"",8745.91
3823,434,2011,"Assinatura de publicações","",536.31
3824,434,2011,"Combustíveis e lubrificantes.","",12465.28
3825,434,2011,"Divulgação da atividade parlamentar.","",13200
3826,434,2011,"Emissão Bilhete Aéreo *","",5530.82
3827,434,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",1113.8
3828,434,2011,"Manutenção de escritório de apoio à atividade parlamentar","",10300
3829,434,2011,"Passagens Aéreas e fretamento de aeronaves","",405.06
3830,434,2011,"Serviços Postais","",6625.81
3831,434,2011,Telefonia,"",28493.59
3832,435,2011,"Combustíveis e lubrificantes.","",19454.65
3833,435,2011,"Divulgação da atividade parlamentar.","",5660
3834,435,2011,"Emissão Bilhete Aéreo *","",1632.8
3835,435,2011,"Fornecimento de alimentação do parlamentar","",197.74
3836,435,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",2094
3837,435,2011,"Locação de veículos automotores ou fretamento de embarcações","",51200
3838,435,2011,"Manutenção de escritório de apoio à atividade parlamentar","",8888.26
3839,435,2011,"Passagens Aéreas e fretamento de aeronaves","",518.62
3840,435,2011,"Serviços Postais","",4102.09
3841,435,2011,Telefonia,"",11593.09
3842,436,2011,"Assinatura de publicações","",143.36
3843,436,2011,"Combustíveis e lubrificantes.","",3577.73
3844,436,2011,"Divulgação da atividade parlamentar.","",2166
3845,436,2011,"Emissão Bilhete Aéreo *","",9695.46
3846,436,2011,"Fornecimento de alimentação do parlamentar","",8744.9
3847,436,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",1420.08
3848,436,2011,"Locação de veículos automotores ou fretamento de embarcações","",1121.33
3849,436,2011,"Manutenção de escritório de apoio à atividade parlamentar","",247.84
3850,436,2011,"Passagens Aéreas e fretamento de aeronaves","",1824.02
3851,436,2011,"Serviços Postais","",1171.99
3852,436,2011,Telefonia,"",6211.9
3853,437,2011,"Combustíveis e lubrificantes.","",24271.43
3854,437,2011,"Consultorias, pesquisas e trabalhos técnicos.","",47000
3855,437,2011,"Divulgação da atividade parlamentar.","",2380
3856,437,2011,"Emissão Bilhete Aéreo *","",710.89
3857,437,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",139
3858,437,2011,"Manutenção de escritório de apoio à atividade parlamentar","",21818.14
3859,437,2011,"Passagens Aéreas e fretamento de aeronaves","",10000
3860,437,2011,"Serviços Postais","",1625.12
3861,437,2011,Telefonia,"",32573.67
3862,438,2011,"Assinatura de publicações","",668
3863,438,2011,"Combustíveis e lubrificantes.","",11350.47
3864,438,2011,"Consultorias, pesquisas e trabalhos técnicos.","",4000
3865,438,2011,"Divulgação da atividade parlamentar.","",47250
3866,438,2011,"Fornecimento de alimentação do parlamentar","",1797.18
3867,438,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",4015.64
3868,438,2011,"Locação de veículos automotores ou fretamento de embarcações","",4590
3869,438,2011,"Manutenção de escritório de apoio à atividade parlamentar","",1115.43
3870,438,2011,"Serviços Postais","",184.27
3871,438,2011,Telefonia,"",4342.41
3872,439,2011,"Combustíveis e lubrificantes.","",12775.78
3873,439,2011,"Consultorias, pesquisas e trabalhos técnicos.","",16000
3874,439,2011,"Divulgação da atividade parlamentar.","",16500
3875,439,2011,"Emissão Bilhete Aéreo *","",574.87
3876,439,2011,"Fornecimento de alimentação do parlamentar","",291
3877,439,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",265
3878,439,2011,"Locação de veículos automotores ou fretamento de embarcações","",65000
3879,439,2011,"Manutenção de escritório de apoio à atividade parlamentar","",85.1
3880,439,2011,"Passagens Aéreas e fretamento de aeronaves","",320
3881,439,2011,"Serviços Postais","",989.54
3882,439,2011,Telefonia,"",15419.66
3883,440,2011,"Combustíveis e lubrificantes.","",4500
3884,440,2011,"Emissão Bilhete Aéreo *","",-662.24
3885,440,2011,"Passagens Aéreas e fretamento de aeronaves","",71300
3886,440,2011,"Serviço de segurança prestado por empresa especializada.","",4500
3887,440,2011,"Serviços Postais","",897.13
3888,440,2011,Telefonia,"",23388.09
3889,441,2011,"Combustíveis e lubrificantes.","",21833.18
3890,441,2011,"Divulgação da atividade parlamentar.","",15800
3891,441,2011,"Emissão Bilhete Aéreo *","",6055.32
3892,441,2011,"Fornecimento de alimentação do parlamentar","",6828.11
3893,441,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",3126.69
3894,441,2011,"Locação de veículos automotores ou fretamento de embarcações","",21239.88
3895,441,2011,"Manutenção de escritório de apoio à atividade parlamentar","",4237.9
3896,441,2011,"Passagens Aéreas e fretamento de aeronaves","",1385.09
3897,441,2011,"Serviços Postais","",6690.53
3898,441,2011,Telefonia,"",7500.97
3899,442,2011,"Combustíveis e lubrificantes.","",19900.07
3900,442,2011,"Consultorias, pesquisas e trabalhos técnicos.","",25000
3901,442,2011,"Emissão Bilhete Aéreo *","",2583.85
3902,442,2011,"Fornecimento de alimentação do parlamentar","",4793.25
3903,442,2011,"Locação de veículos automotores ou fretamento de embarcações","",20000
3904,442,2011,"Manutenção de escritório de apoio à atividade parlamentar","",8836.32
3905,442,2011,"Passagens Aéreas e fretamento de aeronaves","",8000
3906,442,2011,"Serviços Postais","",1967.89
3907,442,2011,Telefonia,"",24959.52
3908,443,2011,"Combustíveis e lubrificantes.","",21663.26
3909,443,2011,"Consultorias, pesquisas e trabalhos técnicos.","",10000
3910,443,2011,"Divulgação da atividade parlamentar.","",50500
3911,443,2011,"Emissão Bilhete Aéreo *","",539.32
3912,443,2011,"Fornecimento de alimentação do parlamentar","",5957.07
3913,443,2011,"Locação de veículos automotores ou fretamento de embarcações","",1589.4
3914,443,2011,"Manutenção de escritório de apoio à atividade parlamentar","",4128.74
3915,443,2011,"Serviços Postais","",5190.64
3916,443,2011,Telefonia,"",14967.21
3917,444,2011,"Combustíveis e lubrificantes.","",10299.5
